shape_variant_id,version_id,shape_id,trip_headsign,is_main,note
102980,101252,L653,Ráckeve 2. vágány,0,
102981,101252,L654,Ráckeve 2. vágány,0,
102982,101252,L661,Ráckeve 2. vágány,0,
102983,101253,L681,Közvágóhíd,0,
102984,101253,2268,Közvágóhíd,0,
102985,101253,L637,Dunaharaszti külső,0,
102986,101253,L672,Közvágóhíd,1,
102987,101253,L675,Dunaharaszti külső,0,
102988,101254,S203,"Újpest, Árpád út",0,
102989,101254,T008,Jászai Mari tér (Margit híd),0,
102990,101254,U782,"Újpest, Árpád út",1,
102991,101254,U784,Jászai Mari tér (Margit híd),0,
102992,101255,S201,Egyetemváros - A38,0,
102993,101255,U783,Haller utca,1,
102994,101256,X133,Budapesti út,0,
102995,101256,G140,Budapesti út,1,
102996,101256,H963,Centenáriumi ltp.(Margit utca),0,
102997,101257,X132,Örs vezér tere M+H,1,
102998,101257,D366,Budapesti út,0,
102999,101257,G139,Örs vezér tere M+H,0,
103000,101257,O804,Sasvár utca,0,
103001,101258,M762,BILK bekötőút,1,
103002,101258,P927,"Soroksár, BILK",0,
103003,101259,M763,Határ út M,1,
103004,101259,P923,"Soroksár, központi raktárak",0,
103005,101260,R828,"Solymár, PEMÜ",0,
103006,101260,R842,Templom tér,1,
103007,101260,R844,"Solymár, PEMÜ",0,
103008,101261,1230,Közvágóhíd,0,
103009,101261,L655,Közvágóhíd,0,
103010,101261,L656,Közvágóhíd,0,
103011,101261,L657,Közvágóhíd,1,
103012,101261,L658,Közvágóhíd,0,
103013,101261,L659,Közvágóhíd,0,
103014,101261,L668,Dunaharaszti külső,0,
103015,101261,L669,Dunaharaszti külső,0,
103016,101261,L667,Dunaharaszti külső,0,
103017,101261,L678,Közvágóhíd,0,
103018,101261,L679,Közvágóhíd,0,
103019,101262,2267,Tököl,0,
103020,101262,L635,Tököl,0,
103021,101262,L670,Tököl,1,
103022,101262,L671,Tököl,0,
103023,101262,L674,Tököl,0,
103024,101262,L680,Tököl,0,
103025,101263,2268,Közvágóhíd,1,
103026,101263,L637,Dunaharaszti külső,0,
103027,101263,L672,Közvágóhíd,0,
103028,101263,L675,Dunaharaszti külső,0,
103029,101263,L681,Közvágóhíd,0,
103030,101263,L673,Közvágóhíd,0,
103031,101264,S136,Vend utca,0,
103032,101264,X571,Nyugati pályaudvar M,1,
103033,101265,X573,Széll Kálmán tér M,1,
103034,101266,0154,"Kistarcsa, kórház H",1,
103035,101266,0285,Bökényföldi út,0,
103036,101266,O287,Auchan Liget,0,
103037,101267,0155,Rákosszentmihály vasútállomás,1,
103038,101267,6832,Rákosszentmihály vasútállomás,0,
103039,101267,J798,Rákosszentmihály vasútállomás,0,
103040,101268,X534,Bölöni György utca / Széher út,1,
103041,101268,X538,Bölöni György utca / Széher út,0,
103042,101269,X535,Széll Kálmán tér M,1,
103043,101270,R829,Hűvösvölgy,1,
103044,101270,R843,Hűvösvölgy,0,
103045,101270,R845,"Solymár, Templom tér",0,
103046,101271,X574,"Zugliget, Libegő",1,
103047,101272,S534,Budagyöngye,0,
103048,101272,X575,Nyugati pályaudvar M,1,
103049,101273,1229,Ráckeve 2. vágány,1,
103050,101273,L651,Ráckeve 2. vágány,0,
103051,101273,L653,Ráckeve 2. vágány,0,
103052,101273,L654,Ráckeve 2. vágány,0,
103053,101273,L661,Ráckeve 2. vágány,0,
103054,101273,L650,Ráckeve 2. vágány,0,
103055,101273,L652,Ráckeve 2. vágány,0,
103056,101273,L676,Ráckeve 2. vágány,0,
103057,101273,L677,Ráckeve 2. vágány,0,
103058,101273,N941,Ráckeve 2. vágány,0,
103059,101274,R859,"Újpest, Árpád út",1,
103060,101274,R861,Jászai Mari tér (Margit híd),0,
103061,101274,T008,Jászai Mari tér (Margit híd),0,
103062,101274,T686,"Újpest, Árpád út",0,
103063,101275,R858,Haller utca,1,
103064,101275,R860,Haller utca,0,
103065,101276,X132,Örs vezér tere M+H,0,
103066,101276,D366,Budapesti út,0,
103067,101276,G139,Örs vezér tere M+H,1,
103068,101276,O804,Sasvár utca,0,
103069,101277,M760,"Soroksár, BILK",1,
103070,101277,M762,BILK bekötőút,0,
103071,101277,P927,"Soroksár, BILK",0,
103072,101278,R706,Nyugati pályaudvar M,1,
103073,101278,S136,Vend utca,0,
103074,101279,R707,Széll Kálmán tér M,1,
103075,101280,0285,Bökényföldi út,0,
103076,101280,O287,Auchan Liget,1,
103077,101280,0154,"Kistarcsa, kórház H",0,
103078,101281,6832,Rákosszentmihály vasútállomás,1,
103079,101281,J798,Rákosszentmihály vasútállomás,0,
103080,101281,0155,Rákosszentmihály vasútállomás,0,
103081,101282,K028,Széher út,1,
103082,101282,K108,Széher út,0,
103083,101283,K029,Széll Kálmán tér M,1,
103084,101284,R828,"Solymár, PEMÜ",0,
103085,101284,R842,Templom tér,1,
103086,101284,R844,"Solymár, PEMÜ",0,
103087,101285,V047,"Zugliget, Libegő",1,
103088,101286,S534,Budagyöngye,0,
103089,101286,V048,Nyugati pályaudvar M,1,
103090,101287,L667,Dunaharaszti külső,0,
103091,101287,L678,Közvágóhíd,0,
103092,101287,L679,Közvágóhíd,0,
103093,101287,1230,Közvágóhíd,0,
103094,101287,L655,Közvágóhíd,0,
103095,101287,L656,Közvágóhíd,0,
103096,101287,L657,Közvágóhíd,1,
103097,101287,L658,Közvágóhíd,0,
103098,101287,L659,Közvágóhíd,0,
103099,101287,L668,Dunaharaszti külső,0,
103100,101287,L669,Dunaharaszti külső,0,
103101,101288,L681,Közvágóhíd,0,
103102,101288,2268,Közvágóhíd,0,
103103,101288,L637,Dunaharaszti külső,0,
103104,101288,L672,Közvágóhíd,1,
103105,101288,L675,Dunaharaszti külső,0,
103106,101289,S203,"Újpest, Árpád út",0,
103107,101289,T008,Jászai Mari tér (Margit híd),0,
103108,101289,U782,"Újpest, Árpád út",1,
103109,101289,U784,Jászai Mari tér (Margit híd),0,
103110,101290,S201,Egyetemváros - A38,0,
103111,101290,U783,Haller utca,1,
103112,101291,X133,Budapesti út,0,
103113,101291,G140,Budapesti út,1,
103114,101291,H963,Centenáriumi ltp.(Margit utca),0,
103115,101292,X132,Örs vezér tere M+H,1,
103116,101292,D366,Budapesti út,0,
103117,101292,G139,Örs vezér tere M+H,0,
103118,101292,O804,Sasvár utca,0,
103119,101293,M762,BILK bekötőút,1,
103120,101293,P927,"Soroksár, BILK",0,
103121,101294,M763,Határ út M,1,
103122,101294,P923,"Soroksár, központi raktárak",0,
103123,101295,R829,Hűvösvölgy,1,
103124,101295,R843,Hűvösvölgy,0,
103125,101295,R845,"Solymár, Templom tér",0,
103126,101296,1229,Ráckeve 2. vágány,1,
103127,101296,L650,Ráckeve 2. vágány,0,
103128,101296,L651,Ráckeve 2. vágány,0,
103129,101296,L652,Ráckeve 2. vágány,0,
103130,101296,L653,Ráckeve 2. vágány,0,
103131,101296,L654,Ráckeve 2. vágány,0,
103132,101296,L661,Ráckeve 2. vágány,0,
103133,101296,L676,Ráckeve 2. vágány,0,
103134,101296,L677,Ráckeve 2. vágány,0,
103135,101296,N941,Ráckeve 2. vágány,0,
103136,101297,2267,Tököl,0,
103137,101297,L635,Tököl,0,
103138,101297,L670,Tököl,1,
103139,101297,L671,Tököl,0,
103140,101297,L674,Tököl,0,
103141,101297,L680,Tököl,0,
103142,101298,2268,Közvágóhíd,1,
103143,101298,L637,Dunaharaszti külső,0,
103144,101298,L672,Közvágóhíd,0,
103145,101298,L675,Dunaharaszti külső,0,
103146,101298,L681,Közvágóhíd,0,
103147,101298,L673,Közvágóhíd,0,
103148,101299,S136,Vend utca,0,
103149,101299,X571,Nyugati pályaudvar M,1,
103150,101300,X573,Széll Kálmán tér M,1,
103151,101301,0154,"Kistarcsa, kórház H",1,
103152,101301,0285,Bökényföldi út,0,
103153,101301,O287,Auchan Liget,0,
103154,101302,0155,Rákosszentmihály vasútállomás,1,
103155,101302,6832,Rákosszentmihály vasútállomás,0,
103156,101302,J798,Rákosszentmihály vasútállomás,0,
103157,101303,X534,Bölöni György utca / Széher út,1,
103158,101303,X538,Bölöni György utca / Széher út,0,
103159,101304,X535,Széll Kálmán tér M,1,
103160,101305,R828,"Solymár, PEMÜ",0,
103161,101305,R842,Templom tér,1,
103162,101305,R844,"Solymár, PEMÜ",0,
103163,101306,X574,"Zugliget, Libegő",1,
103164,101307,S534,Budagyöngye,0,
103165,101307,X575,Nyugati pályaudvar M,1,
103166,101308,1230,Közvágóhíd,0,
103167,101308,L656,Közvágóhíd,0,
103168,101308,L658,Közvágóhíd,0,
103169,101308,L659,Közvágóhíd,0,
103170,101308,L668,Dunaharaszti külső,0,
103171,101308,L655,Közvágóhíd,0,
103172,101308,L657,Közvágóhíd,1,
103173,101308,L667,Dunaharaszti külső,0,
103174,101308,L669,Dunaharaszti külső,0,
103175,101308,L678,Közvágóhíd,0,
103176,101308,L679,Közvágóhíd,0,
103177,101309,R859,"Újpest, Árpád út",1,
103178,101309,R861,Jászai Mari tér (Margit híd),0,
103179,101309,T008,Jászai Mari tér (Margit híd),0,
103180,101309,T686,"Újpest, Árpád út",0,
103181,101310,R858,Haller utca,1,
103182,101310,R860,Haller utca,0,
103183,101311,X132,Örs vezér tere M+H,0,
103184,101311,D366,Budapesti út,0,
103185,101311,G139,Örs vezér tere M+H,1,
103186,101311,O804,Sasvár utca,0,
103187,101312,M760,"Soroksár, BILK",1,
103188,101312,M762,BILK bekötőút,0,
103189,101312,P927,"Soroksár, BILK",0,
103190,101313,R706,Nyugati pályaudvar M,1,
103191,101313,S136,Vend utca,0,
103192,101314,R707,Széll Kálmán tér M,1,
103193,101315,0285,Bökényföldi út,0,
103194,101315,O287,Auchan Liget,1,
103195,101315,0154,"Kistarcsa, kórház H",0,
103196,101316,6832,Rákosszentmihály vasútállomás,1,
103197,101316,J798,Rákosszentmihály vasútállomás,0,
103198,101316,0155,Rákosszentmihály vasútállomás,0,
103199,101317,K028,Széher út,1,
103200,101317,K108,Széher út,0,
103201,101318,K029,Széll Kálmán tér M,1,
103202,101319,R829,Hűvösvölgy,1,
103203,101319,R843,Hűvösvölgy,0,
103204,101319,R845,"Solymár, Templom tér",0,
103205,101320,V047,"Zugliget, Libegő",1,
103206,101321,S534,Budagyöngye,0,
103207,101321,V048,Nyugati pályaudvar M,1,
103208,101322,L676,Ráckeve 2. vágány,0,
103209,101322,L677,Ráckeve 2. vágány,0,
103210,101322,1229,Ráckeve 2. vágány,1,
103211,101322,L650,Ráckeve 2. vágány,0,
103212,101322,L651,Ráckeve 2. vágány,0,
103213,101322,L652,Ráckeve 2. vágány,0,
103214,101322,L653,Ráckeve 2. vágány,0,
103215,101322,L654,Ráckeve 2. vágány,0,
103216,101322,L661,Ráckeve 2. vágány,0,
103217,101323,L681,Közvágóhíd,0,
103218,101323,2268,Közvágóhíd,0,
103219,101323,L637,Dunaharaszti külső,0,
103220,101323,L672,Közvágóhíd,1,
103221,101323,L675,Dunaharaszti külső,0,
103222,101324,S203,"Újpest, Árpád út",0,
103223,101324,T008,Jászai Mari tér (Margit híd),0,
103224,101324,U782,"Újpest, Árpád út",1,
103225,101324,U784,Jászai Mari tér (Margit híd),0,
103226,101325,S201,Egyetemváros - A38,0,
103227,101325,U783,Haller utca,1,
103228,101326,X133,Budapesti út,0,
103229,101326,G140,Budapesti út,1,
103230,101326,H963,Centenáriumi ltp.(Margit utca),0,
103231,101327,X132,Örs vezér tere M+H,1,
103232,101327,D366,Budapesti út,0,
103233,101327,G139,Örs vezér tere M+H,0,
103234,101327,O804,Sasvár utca,0,
103235,101328,M762,BILK bekötőút,1,
103236,101328,P927,"Soroksár, BILK",0,
103237,101329,M763,Határ út M,1,
103238,101329,P923,"Soroksár, központi raktárak",0,
103239,101330,R828,"Solymár, PEMÜ",0,
103240,101330,R842,Templom tér,1,
103241,101330,R844,"Solymár, PEMÜ",0,
103242,101331,1230,Közvágóhíd,0,
103243,101331,L655,Közvágóhíd,0,
103244,101331,L656,Közvágóhíd,0,
103245,101331,L657,Közvágóhíd,1,
103246,101331,L658,Közvágóhíd,0,
103247,101331,L659,Közvágóhíd,0,
103248,101331,L668,Dunaharaszti külső,0,
103249,101331,L669,Dunaharaszti külső,0,
103250,101331,L667,Dunaharaszti külső,0,
103251,101331,L678,Közvágóhíd,0,
103252,101331,L679,Közvágóhíd,0,
103253,101332,2267,Tököl,0,
103254,101332,L635,Tököl,0,
103255,101332,L670,Tököl,1,
103256,101332,L671,Tököl,0,
103257,101332,L674,Tököl,0,
103258,101332,L680,Tököl,0,
103259,101333,2268,Közvágóhíd,1,
103260,101333,L637,Dunaharaszti külső,0,
103261,101333,L672,Közvágóhíd,0,
103262,101333,L675,Dunaharaszti külső,0,
103263,101333,L681,Közvágóhíd,0,
103264,101333,L673,Közvágóhíd,0,
103265,101334,S136,Vend utca,0,
103266,101334,X571,Nyugati pályaudvar M,1,
103267,101335,X573,Széll Kálmán tér M,1,
103268,101336,0154,"Kistarcsa, kórház H",1,
103269,101336,0285,Bökényföldi út,0,
103270,101336,O287,Auchan Liget,0,
103271,101337,0155,Rákosszentmihály vasútállomás,1,
103272,101337,6832,Rákosszentmihály vasútállomás,0,
103273,101337,J798,Rákosszentmihály vasútállomás,0,
103274,101338,X534,Bölöni György utca / Széher út,1,
103275,101338,X538,Bölöni György utca / Széher út,0,
103276,101339,X535,Széll Kálmán tér M,1,
103277,101340,R829,Hűvösvölgy,1,
103278,101340,R843,Hűvösvölgy,0,
103279,101340,R845,"Solymár, Templom tér",0,
103280,101341,X574,"Zugliget, Libegő",1,
103281,101342,S534,Budagyöngye,0,
103282,101342,X575,Nyugati pályaudvar M,1,
103283,101343,1229,Ráckeve 2. vágány,1,
103284,101343,L651,Ráckeve 2. vágány,0,
103285,101343,L653,Ráckeve 2. vágány,0,
103286,101343,L654,Ráckeve 2. vágány,0,
103287,101343,L661,Ráckeve 2. vágány,0,
103288,101343,L650,Ráckeve 2. vágány,0,
103289,101343,L652,Ráckeve 2. vágány,0,
103290,101343,L676,Ráckeve 2. vágány,0,
103291,101343,L677,Ráckeve 2. vágány,0,
103292,101343,N941,Ráckeve 2. vágány,0,
103293,101344,R859,"Újpest, Árpád út",1,
103294,101344,R861,Jászai Mari tér (Margit híd),0,
103295,101344,T008,Jászai Mari tér (Margit híd),0,
103296,101344,T686,"Újpest, Árpád út",0,
103297,101345,R858,Haller utca,1,
103298,101345,R860,Haller utca,0,
103299,100026,J694,Uránia,0,
103300,100035,U773,Gyöngyösi utca M,0,
103301,100036,U774,Boráros tér H,0,
103302,100057,V001,Árpád híd M,0,
103303,100073,X183,"Békásmegyer, Újmegyeri tér",0,
103304,100074,X182,Árpád híd M,0,
103305,100120,P859,Kéreg utca,0,
103306,100120,P860,"Gyál, Deák Ferenc utca",0,
103307,100169,O098,Apor Vilmos tér,0,
103308,100170,X185,"Római úti lakótelep, Varsa utca",0,
103309,100171,X186,Árpád híd M,0,
103310,100270,R283,Békásmegyer H,0,
103311,100270,R282,Békásmegyer H,0,
103312,100271,R279,Batthyány tér M+H,0,
103313,100271,R284,Batthyány tér M+H,0,
103314,100271,R281,Batthyány tér M+H,0,
103315,100271,R287,Batthyány tér M+H,0,
103316,100324,X427,"Pestszentlőrinc, Mednyánszky utca",0,
103317,100325,X286,Béke tér (Üllői út),0,
103318,100326,O761,Kele utca,0,
103319,100326,V369,Tövishát utca,0,
103320,100327,O762,Határ út M,0,
103321,100327,V370,Határ út M,0,
103322,100396,X308,Virágosnyereg út,0,
103323,100396,X314,Virágosnyereg út,0,
103324,100397,R292,Batthyány tér M+H,0,
103325,100397,X313,Kocsis Sándor út,0,
103326,100397,R290,Batthyány tér M+H,0,
103327,100427,0968,Közvágóhíd,0,
103328,100428,0969,Jászai Mari tér,0,
103329,100431,6792,Hungária kocsiszín,0,
103330,100548,X398,Örs vezér tere M+H,0,
103331,100551,R981,"Kispest, Kossuth tér",0,
103332,100551,R993,Kőbányai garázs,0,
103333,100551,R994,"Kispest, Kossuth tér",0,
103334,100552,R992,Deák Ferenc tér M,0,
103335,100552,R995,Orczy tér,0,
103336,100552,R996,Deák Ferenc tér M,0,
103337,100571,T899,Bécsi út (Vörösvári út),0,
103338,100588,X396,Móricz Zsigmond körtér,0,
103339,100588,X397,Széll Kálmán tér M,0,
103340,101334,R706,Nyugati pályaudvar M,0,
103341,101335,R707,Széll Kálmán tér M,0,
103342,101338,K028,Széher út,0,
103343,101338,K108,Széher út,0,
103344,101339,K029,Széll Kálmán tér M,0,
103345,101341,V047,"Zugliget, Libegő",0,
103346,101342,V048,Nyugati pályaudvar M,0,
103347,101346,X755,Jahn Ferenc Kórház,1,
103348,101347,D366,Budapesti út,0,
103349,101347,O804,Sasvár utca,0,
103350,101347,X132,Örs vezér tere M+H,0,
103351,101347,G139,Örs vezér tere M+H,1,
103352,101348,M762,BILK bekötőút,0,
103353,101348,P927,"Soroksár, BILK",0,
103354,101348,M760,"Soroksár, BILK",1,
103355,101349,0154,"Kistarcsa, kórház H",0,
103356,101349,0285,Bökényföldi út,0,
103357,101349,O287,Auchan Liget,1,
103358,101350,0155,Rákosszentmihály vasútállomás,0,
103359,101350,J798,Rákosszentmihály vasútállomás,0,
103360,101350,6832,Rákosszentmihály vasútállomás,1,
103361,101351,R842,Templom tér,1,
103362,101351,R844,"Solymár, PEMÜ",0,
103363,101351,R828,"Solymár, PEMÜ",0,
103364,101352,G186,"Pestszentlőrinc, Mednyánszky utca",0,
103365,101352,H990,Pestszentimre vasútállomás (Dózsa Gy.u.),0,
103366,101352,G187,Ferihegy vasútállomás,0,
103367,101352,G188,"Pestszentlőrinc, Mednyánszky utca",0,
103368,101352,H988,Ferihegy vasútállomás,0,
103369,101352,W890,Pestszentimre vasútállomás,0,
103370,101352,W891,Ferihegy vasútállomás,1,
103371,101353,V382,Tövishát utca,1,
103372,101353,V384,Kele utca,0,
103373,101354,V385,Határ út M,1,
103374,101354,V386,Határ út M,0,
103375,101355,U218,Békásmegyer H,1,
103376,101355,U220,Békásmegyer H,0,
103377,101356,X053,Óbudai autóbuszgarázs,0,
103378,101356,X062,Óbudai autóbuszgarázs,1,
103379,101357,X054,Szentlélek tér H,0,
103380,101357,X063,Szentlélek tér H,1,
103381,101358,X387,Csillaghegy H,1,
103382,101358,X447,Kőpor utca,0,
103383,101358,X448,Csillaghegy H,0,
103384,101359,W916,"Pestszentlőrinc, Mednyánszky utca",0,
103385,101359,W917,Ferihegy vasútállomás,1,
103386,101359,W922,"Vecsés, Market Central",0,
103387,101359,W923,Dembinszky utca,0,
103388,101359,X388,Fiatalság utca,0,
103389,101359,X389,Ferihegy vasútállomás,0,
103390,101360,W925,Ferihegy vasútállomás,1,
103391,101360,W928,"Pestszentlőrinc, Mednyánszky utca",0,
103392,101360,X391,Fiatalság utca,0,
103393,101360,X392,Ferihegy vasútállomás,0,
103394,101361,X347,Kocsis Sándor út,1,
103395,101361,X349,Kocsis Sándor út,0,
103396,101362,X348,Batthyány tér M+H,1,
103397,101362,X350,Batthyány tér M+H,0,
103398,101363,S249,"Rákoskeresztúr, vkp. (városhatár felé)",0,
103399,101363,M095,Erzsébet körút,1,
103400,101363,S248,Erzsébet körút,0,
103401,101364,G201,Ferihegy vasútállomás,0,
103402,101364,W892,Ferihegy vasútállomás,0,
103403,101364,W893,"Pestszentlőrinc, Mednyánszky utca",1,
103404,101365,L864,"Pestszentlőrinc, Mednyánszky utca",0,
103405,101365,M777,Pestszentimre vasútállomás (Vasút utca),0,
103406,101365,W894,Ferihegy vasútállomás,1,
103407,101365,W895,Pestszentimre vasútállomás,0,
103408,101366,I669,Széll Kálmán tér M,0,
103409,101366,R268,Budagyöngye,0,
103410,101366,X020,Zuhatag sor,0,
103411,101366,X022,Zuhatag sor,0,
103412,101366,X024,Zuhatag sor,0,
103413,101366,I295,Hűvösvölgy,1,
103414,101366,I667,Hűvösvölgy,0,
103415,101366,L751,Hűvösvölgy,0,
103416,101367,I668,Móricz Zsigmond körtér,0,
103417,101367,L752,Széll Kálmán tér M,0,
103418,101367,X021,Móricz Zsigmond körtér,0,
103419,101367,X023,Széll Kálmán tér M,0,
103420,101367,X066,Szépilona kocsiszín,0,
103421,101367,I296,Móricz Zsigmond körtér,1,
103422,101367,I298,Szépilona kocsiszín,0,
103423,101367,I666,Széll Kálmán tér M,0,
103424,101368,L655,Közvágóhíd,0,
103425,101368,L657,Közvágóhíd,1,
103426,101368,L667,Dunaharaszti külső,0,
103427,101368,L669,Dunaharaszti külső,0,
103428,101368,L678,Közvágóhíd,0,
103429,101368,L679,Közvágóhíd,0,
103430,101368,1230,Közvágóhíd,0,
103431,101368,L656,Közvágóhíd,0,
103432,101368,L658,Közvágóhíd,0,
103433,101368,L659,Közvágóhíd,0,
103434,101368,L668,Dunaharaszti külső,0,
103435,101369,X206,Bécsi út (Vörösvári út),0,
103436,101369,T895,Bécsi út (Vörösvári út),1,
103437,101370,X217,"Óbuda, Bogdáni út",0,
103438,101370,X219,Óbudai autóbuszgarázs,0,
103439,101370,X221,"Óbuda, Bogdáni út",0,
103440,101370,Q719,Közvágóhíd,0,
103441,101370,R463,Puskás Ferenc Stadion M,0,
103442,101370,Q588,"Óbuda, Bogdáni út",1,
103443,101370,Q717,Óbudai autóbuszgarázs,0,
103444,101370,Q721,"Óbuda, Bogdáni út",0,
103445,101371,S018,"Árpádföld, Dezsőfia utca",0,
103446,101371,S020,Örs vezér tere M+H,0,
