route_id,main_shape_id,trip_headsign,direction_id,route_desc,valid_from,valid_to,parent_version_id,note,version_id
1310,N503,Örs vezér tere M+H,1,"Örs vezér tere M+H / Kisszentmihály, Baross utca",2013-10-11,,,,100219
1330,0448,Árpád híd M,0,Lehel tér M / Árpád híd M,2013-10-11,2014-03-30,,,100220
1330,0449,Lehel tér M,1,Lehel tér M / Árpád híd M,2013-10-11,2014-03-30,,,100221
1335,U533,Nagytétény vasútállomás,0,Bosnyák tér / Nagytétény vasútállomás,2013-10-11,,,,100222
1335,U534,Bosnyák tér,1,Bosnyák tér / Nagytétény vasútállomás,2013-10-11,,,,100223
1340,P639,"Békásmegyer, Újmegyeri tér",0,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2013-10-11,2014-04-06,,,100224
1340,P640,Szentlélek tér H,1,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2013-10-11,2014-04-17,,,100225
1365,N950,Fiatalság utca,0,Kőbánya-Kispest M / Fiatalság utca,2013-10-11,,,,100226
1365,N951,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Fiatalság utca,2013-10-11,,,,100227
1370,I032,Máramaros út,0,Szentlélek tér H / Máramaros út,2013-10-11,,,,100228
1370,C709,Szentlélek tér H,1,Szentlélek tér H / Máramaros út,2013-10-11,,,,100229
1380,6790,Budatétény vasútállomás (Campona),0,"Csepel, Szent Imre tér / Budatétény vasútállomás (Campona)",2013-10-11,,,,100230
1380,6791,"Csepel, Szent Imre tér",1,"Csepel, Szent Imre tér / Budatétény vasútállomás (Campona)",2013-10-11,,,,100231
1390,U149,Gazdagréti tér,0,Széll Kálmán tér M / Gazdagréti tér,2013-10-17,,,,100232
1390,U150,Széll Kálmán tér M,1,Széll Kálmán tér M / Gazdagréti tér,2013-10-17,2014-04-06,,,100233
1400,T812,"Törökbálint, bevásárlóközpont",0,"Budaörsi lakótelep / Törökbálint, bevásárlóközpont",2013-10-12,2014-04-19,,,100234
1400,5231,Budaörsi lakótelep,1,"Budaörsi lakótelep / Törökbálint, bevásárlóközpont",2013-10-12,2014-04-19,,,100235
1407,T840,"Törökbálint, bevásárlóközpont",0,"Budaörsi lakótelep / Törökbálint, bevásárlóközpont",2013-10-11,,,,100236
1407,T847,Budaörsi lakótelep,1,"Budaörsi lakótelep / Törökbálint, bevásárlóközpont",2013-10-11,,,,100237
1410,H265,Balatoni út (Háros utca),0,Kelenföld vasútállomás / Balatoni út (Háros utca),2013-10-11,2014-03-30,,,100238
1410,H266,Kelenföld vasútállomás,1,Kelenföld vasútállomás / Balatoni út (Háros utca),2013-10-11,2014-04-06,,,100239
1430,V177,Békásmegyer H,0,Békásmegyer H / Pince köz,2013-10-11,2014-03-30,,,100240
1440,0028,"Rákosszentmihály, Csömöri út",0,"Örs vezér tere M+H / Rákosszentmihály, Csömöri út",2013-10-11,,,,100241
1440,0030,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákosszentmihály, Csömöri út",2013-10-11,,,,100242
1460,T418,"Rákoskeresztúr, városközpont",0,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2013-10-11,2014-11-16,,,100243
1461,H939,"Rákoskeresztúr, városközpont",0,"Cinkotai autóbuszgarázs / Rákoskeresztúr, városközpont",2013-10-11,,,,100244
1470,0538,"Megyer, Julianus barát utca",0,"Újpest-Központ M / Megyer, Julianus barát utca",2013-10-11,,,,100245
1470,0540,Újpest-Központ M,1,"Újpest-Központ M / Megyer, Julianus barát utca",2013-10-11,,,,100246
1480,N952,"Csepel, Soroksári rév",0,"Kőbánya-Kispest M / Csepel, Soroksári rév",2013-10-11,2014-04-28,,,100247
1480,N953,Kőbánya-Kispest M,1,"Kőbánya-Kispest M / Csepel, Soroksári rév",2013-10-11,2014-04-28,,,100248
1490,G097,Fenyves utca,0,Széll Kálmán tér M / Fenyves utca,2013-10-17,2014-10-19,,,100249
1490,R723,Széll Kálmán tér M,1,Széll Kálmán tér M / Fenyves utca,2013-10-17,2014-12-14,,,100250
1500,U743,Budatétény vasútállomás (Campona),0,Újbuda-központ / Budatétény vasútállomás (Campona),2013-10-11,2014-03-30,,,100251
1500,U143,Újbuda-központ,1,Újbuda-központ / Budatétény vasútállomás (Campona),2013-10-11,2014-03-30,,,100252
1505,H257,"Őrmezői lakótelep, Menyecske utca",0,"Újbuda-központ / Őrmezői lakótelep, Menyecske utca",2013-10-14,,,,100253
1505,J336,Újbuda-központ,1,"Újbuda-központ / Őrmezői lakótelep, Menyecske utca",2013-10-14,,,,100254
1510,S853,"Csepel, Határ utca",0,"Kőbánya alsó vasútállomás / Csepel, Határ utca",2013-10-11,2014-06-19,,,100255
1510,S854,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Csepel, Határ utca",2013-10-11,,,,100256
1518,R490,Simonyi Zsigmond utca,0,Dél-pesti autóbuszgarázs / Kőbánya alsó vasútállomás,2013-10-11,,,,100257
1520,J107,"Csepel, Királyerdő út",0,"Csepel, Szent Imre tér / Csepel, Királyerdő út",2013-10-11,,,,100258
1520,J108,"Csepel, Szent Imre tér",1,"Csepel, Szent Imre tér / Csepel, Királyerdő út",2013-10-11,,,,100259
1530,E820,Gazdagréti tér,0,Gazdagréti tér / Móricz Zsigmond körtér,2013-10-11,2014-04-06,,,100260
1530,E819,Móricz Zsigmond körtér,1,Gazdagréti tér / Móricz Zsigmond körtér,2013-10-11,2014-04-06,,,100261
1550,R688,Zugligeti út,0,Széll Kálmán tér M / Zugligeti út,2013-10-17,,,,100262
1550,R689,Széll Kálmán tér M,1,Széll Kálmán tér M / Zugligeti út,2013-10-17,,,,100263
1560,R691,Dániel út,0,Széll Kálmán tér M / Dániel út,2013-10-11,,,,100264
1560,R692,Széll Kálmán tér M,1,Széll Kálmán tér M / Dániel út,2013-10-11,,,,100265
1570,2380,"Budaliget, Géza fejedelem útja",0,"Hűvösvölgy / Budaliget, Géza fejedelem útja",2013-10-11,2014-02-06,,,100266
1570,2381,Hűvösvölgy,1,"Hűvösvölgy / Budaliget, Géza fejedelem útja",2013-10-11,2014-04-06,,,100267
1590,J105,Szent László utcai lakótelep,0,"Csepel, Szent Imre tér / Szent László utcai lakótelep",2013-10-11,,,,100268
1590,J106,"Csepel, Szent Imre tér",1,"Csepel, Szent Imre tér / Szent László utcai lakótelep",2013-10-11,,,,100269
1600,G396,Békásmegyer H,0,Batthyány tér M+H / Békásmegyer H,2013-10-11,2013-11-07,,,100270
1600,G397,Batthyány tér M+H,1,Batthyány tér M+H / Békásmegyer H,2013-10-11,2013-11-07,,,100271
1610,M010,Kucorgó tér,0,Örs vezér tere M+H / Kucorgó tér,2013-10-11,2013-11-22,,,100272
1610,P542,Örs vezér tere M+H,1,Örs vezér tere M+H / Kucorgó tér,2013-10-11,2013-11-22,,,100273
1611,M238,"Rákoskeresztúr, Kis utcai lakótelep",0,"Örs vezér tere M+H / Rákoskeresztúr, Kis utcai lakótelep",2013-10-11,2013-11-21,,,100274
1611,M239,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoskeresztúr, Kis utcai lakótelep",2013-10-11,2013-11-21,,,100275
1620,S245,"Maglód, Auchan áruház",0,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-10-11,2014-02-06,,,100276
1620,T866,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-10-12,2013-11-22,,,100277
1621,S247,"Rákoskeresztúr, vkp. (metró felé)",0,"Kőbánya alsó vasútállomás / Rákoskeresztúr, vkp. (metró felé)",2013-10-11,2014-03-30,,,100278
1621,S296,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Rákoskeresztúr, vkp. (metró felé)",2013-10-11,2013-11-21,,,100279
1640,R842,Templom tér,0,"Hűvösvölgy / Solymár, PEMÜ",2013-10-28,2013-11-01,,,100280
1640,R829,Hűvösvölgy,1,"Hűvösvölgy / Solymár, PEMÜ",2013-10-11,,,,100281
1650,3158,Remetehegyi út,0,Kolosy tér / Remetehegyi út,2013-10-11,2014-10-19,,,100282
1650,3159,Kolosy tér,1,Kolosy tér / Remetehegyi út,2013-10-11,,,,100283
1660,H988,Ferihegy vasútállomás,0,Ferihegy vasútállomás / Gubacsi út,2013-10-11,2013-11-03,,,100284
1660,M768,Gubacsi út,1,Ferihegy vasútállomás / Gubacsi út,2013-10-11,2013-11-03,,,100285
1661,H364,Ferihegy vasútállomás,0,Ferihegy vasútállomás / Pestszentimre vasútállomás (Vasút utca),2013-10-12,,,,100286
1661,M770,Pestszentimre vasútállomás (Vasút utca),1,Ferihegy vasútállomás / Pestszentimre vasútállomás (Vasút utca),2013-10-12,,,,100287
1685,G747,"Rákoshegy, Ferihegyi út",0,"Örs vezér tere M+H / Rákoshegy, Ferihegyi út",2013-10-11,2013-11-21,,,100288
1685,G748,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoshegy, Ferihegyi út",2013-10-11,2013-11-21,,,100289
1695,M026,"Pécel, Kun József utca",0,"Örs vezér tere M+H / Pécel, Kun József utca",2013-10-11,2013-11-07,,,100290
1695,M027,Örs vezér tere M+H,1,"Örs vezér tere M+H / Pécel, Kun József utca",2013-10-11,2013-11-17,,,100291
1700,H474,"Rákospalota, Csömöri-patak",0,"Újpest-Központ M / Rákospalota, Csömöri-patak",2013-10-11,,,,100292
1700,H473,Újpest-Központ M,1,"Újpest-Központ M / Rákospalota, Csömöri-patak",2013-10-11,,,,100293
1725,T040,"Törökbálint, Munkácsy Mihály utca",0,"Kosztolányi Dezső tér / Törökbálint, Munkácsy Mihály utca",2013-10-11,,,,100294
1725,T041,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Törökbálint, Munkácsy Mihály utca",2013-10-11,,,,100295
1740,G173,Cinkota H,0,Örs vezér tere M+H / Cinkota H,2013-10-11,,,,100296
1740,G174,Örs vezér tere M+H,1,Örs vezér tere M+H / Cinkota H,2013-10-11,2014-08-07,,,100297
1750,D144,Cinkota H,0,"Újpalota, Szentmihályi út / Cinkota H",2013-10-11,,,,100298
1750,D146,"Újpalota, Szentmihályi út",1,"Újpalota, Szentmihályi út / Cinkota H",2013-10-11,,,,100299
1765,N360,"Rákoscsaba-Újtelep, Tóalmás utca",0,"Örs vezér tere M+H / Rákoscsaba-Újtelep, Tóalmás utca",2013-10-11,,,,100300
1765,N744,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoscsaba-Újtelep, Tóalmás utca",2013-10-11,,,,100301
1780,W470,Keleti pályaudvar M,0,Naphegy tér / Keleti pályaudvar M,2013-10-11,2013-12-08,,,100302
1780,W801,Naphegy tér,1,Naphegy tér / Keleti pályaudvar M,2013-10-11,2013-12-01,,,100303
1790,T651,"Csepel, Szent Imre tér",0,"Közvágóhíd H / Csepel, Szent Imre tér",2013-10-11,,,,100304
1790,U488,Közvágóhíd H,1,"Közvágóhíd H / Csepel, Szent Imre tér",2013-10-11,,,,100305
1810,G048,"József Attila ltp., Távíró utca",0,"Aszódi utca / József Attila ltp., Távíró utca",2013-10-11,2014-04-06,,,100306
1810,G049,Aszódi utca,1,"Aszódi utca / József Attila ltp., Távíró utca",2013-10-11,2013-12-05,,,100307
1820,N956,Alacskai úti lakótelep,0,Kőbánya-Kispest M / Alacskai úti lakótelep,2013-10-11,2014-06-19,,,100308
1820,N959,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Alacskai úti lakótelep,2013-10-11,2014-06-19,,,100309
1830,6833,Szemeretelep vasútállomás,0,"Pestszentlőrinc, Szarvas csárda tér / Szemeretelep vasútállomás",2013-10-11,2014-06-19,,,100310
1830,0145,"Pestszentlőrinc, Szarvas csárda tér",1,"Pestszentlőrinc, Szarvas csárda tér / Szemeretelep vasútállomás",2013-10-11,2014-06-19,,,100311
1840,N961,"Pestszentimre, Benjámin utca",0,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2013-10-12,2014-06-20,,,100312
1840,N962,Kőbánya-Kispest M,1,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2013-10-12,2014-06-20,,,100313
1850,3801,"Újhegyi út, Sportliget",0,"Kőbánya alsó vasútállomás / Újhegyi út, Sportliget",2013-10-11,,,,100314
1850,J373,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Újhegyi út, Sportliget",2013-10-11,,,,100315
1860,V184,Donát utca,0,Békásmegyer H / Donát utca,2013-10-11,2014-03-23,,,100316
1860,V185,Békásmegyer H,1,Békásmegyer H / Donát utca,2013-10-11,2014-03-23,,,100317
1870,S192,Kamaraerdő,0,Kosztolányi Dezső tér / Kamaraerdő,2013-10-11,2014-03-30,,,100318
1870,S193,Kosztolányi Dezső tér,1,Kosztolányi Dezső tér / Kamaraerdő,2013-10-11,2014-03-30,,,100319
1885,S184,Budaörsi Ipari és Technológiai Park,0,Móricz Zsigmond körtér / Budaörsi Ipari és Technológiai Park,2013-10-11,2014-03-30,,,100320
1885,S186,"Budaörs, Tetra Pak",1,Móricz Zsigmond körtér / Budaörsi Ipari és Technológiai Park,2013-10-11,2014-03-30,,,100321
1910,V735,Sarolta utca,0,Nyugati pályaudvar M / Sarolta utca,2013-10-11,,,,100322
1910,V046,Nyugati pályaudvar M,1,Nyugati pályaudvar M / Sarolta utca,2013-10-11,,,,100323
1935,N966,"Pestszentlőrinc, Mednyánszky utca",0,"Kőbánya-Kispest M / Pestszentlőrinc, Mednyánszky utca",2013-10-11,2013-11-03,,,100324
1935,N967,Kőbánya-Kispest M,1,"Kőbánya-Kispest M / Pestszentlőrinc, Mednyánszky utca",2013-10-11,2014-02-06,,,100325
1940,J088,Gloriett lakótelep,0,Határ út M / Gloriett lakótelep,2013-10-11,2013-11-07,,,100326
1940,J089,Határ út M,1,Határ út M / Gloriett lakótelep,2013-10-11,2013-11-07,,,100327
1960,S092,"Újpest, Fóti út",0,"Újpalota, Szentmihályi út / Újpest, Fóti út",2013-10-14,,,,100328
1960,S093,"Újpalota, Szentmihályi út",1,"Újpalota, Szentmihályi út / Újpest, Fóti út",2013-10-14,,,,100329
1961,P815,Újpest-Városkapu M,0,"Újpalota, Szentmihályi út / Újpest-Városkapu M",2013-10-14,,,,100330
1961,H549,"Újpalota, Szentmihályi út",1,"Újpalota, Szentmihályi út / Újpest-Városkapu M",2013-10-14,,,,100331
1970,M689,Rákoskert vasútállomás,0,Rákoskert vasútállomás / Rákoskert vasútállomás,2013-10-11,,,,100332
1980,M035,"Rákoscsaba-Újtelep, Tóalmás utca",0,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2013-10-11,2013-12-22,,,100333
1980,R879,Dél-pesti autóbuszgarázs,1,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2013-10-11,2014-02-02,,,100334
1990,G556,Áchim András utca,0,Határ út M / Áchim András utca,2013-10-11,,,,100335
1990,G557,Határ út M,1,Határ út M / Áchim András utca,2013-10-11,,,,100336
2005,R555,Liszt Ferenc Airport 2,0,Kőbánya-Kispest M / Liszt Ferenc Airport 2,2013-10-11,2014-11-20,,,100337
2005,U482,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Liszt Ferenc Airport 2,2013-10-11,2014-11-16,,,100338
2015,M080,Kucorgó tér,0,Kőbánya-Kispest M / Kucorgó tér,2013-10-11,2013-12-22,,,100339
2015,R512,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Kucorgó tér,2013-10-11,2014-05-11,,,100340
2025,R515,Kucorgó tér,0,Kőbánya-Kispest M / Kucorgó tér,2013-10-11,2014-04-28,,,100341
2025,R516,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Kucorgó tér,2013-10-11,2014-05-11,,,100342
2030,T773,Neumann János utca,0,"Petőfi híd, budai hídfő / Neumann János utca",2013-10-11,,,,100343
2030,T774,"Petőfi híd, budai hídfő",1,"Petőfi híd, budai hídfő / Neumann János utca",2013-10-11,,,,100344
2040,U220,Békásmegyer H,0,"Rákospalota, Kossuth utca / Békásmegyer H",2013-10-27,2013-10-29,,,100345
2040,U219,"Rákospalota, Kossuth utca",1,"Rákospalota, Kossuth utca / Békásmegyer H",2013-10-11,2013-12-28,,,100346
2120,O579,Svábhegy,0,Boráros tér H / Svábhegy,2013-10-11,2014-06-19,,,100347
2120,O578,Boráros tér H,1,Boráros tér H / Svábhegy,2013-10-11,2014-06-19,,,100348
2130,U790,"Baross Gábor-telep, Török utca",0,"Kosztolányi Dezső tér / Baross Gábor-telep, Török utca",2013-10-11,2014-03-30,,,100349
2130,U791,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Török utca",2013-10-11,2014-03-30,,,100350
2140,Q354,"Baross Gábor-telep, Ispiláng utca",0,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2013-10-11,2014-06-19,,,100351
2140,U800,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2013-10-11,2014-04-06,,,100352
2170,J369,"Pestszentlőrinc, Szarvas csárda tér",0,"Kőbánya alsó vasútállomás / Pestszentlőrinc, Szarvas csárda tér",2013-10-11,2014-06-29,,,100353
2170,J370,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Pestszentlőrinc, Szarvas csárda tér",2013-10-11,,,,100354
2175,G320,"Pestszentlőrinc, Szarvas csárda tér",0,"Blaha Lujza tér M / Pestszentlőrinc, Szarvas csárda tér",2013-10-11,2014-06-29,,,100355
2175,G319,Blaha Lujza tér M,1,"Blaha Lujza tér M / Pestszentlőrinc, Szarvas csárda tér",2013-10-11,,,,100356
2180,J035,"Pilisborosjenő, Téglagyári tér",0,"Szentlélek tér H / Solymár, Auchan áruház",2013-10-27,2014-11-30,,,100357
2180,J036,Szentlélek tér H,1,"Szentlélek tér H / Solymár, Auchan áruház",2013-10-27,2014-11-30,,,100358
2187,O258,"Solymár, Auchan áruház",0,"Szentlélek tér H / Solymár, Auchan áruház",2013-10-11,,,,100359
2187,O259,Szentlélek tér H,1,"Szentlélek tér H / Solymár, Auchan áruház",2013-10-11,2014-10-26,,,100360
2200,H460,"Újpest, Erdősor út",0,"Újpest-Központ M / Újpest, Erdősor út",2013-10-11,,,,100361
2200,H461,Újpest-Központ M,1,"Újpest-Központ M / Újpest, Erdősor út",2013-10-11,,,,100362
2220,N702,"Budakeszi, Honfoglalás sétány",0,"Széll Kálmán tér M / Budakeszi, Honfoglalás sétány",2013-10-11,2014-10-24,,,100363
2220,R704,Széll Kálmán tér M,1,"Széll Kálmán tér M / Budakeszi, Honfoglalás sétány",2013-10-11,,,,100364
2240,T409,"Újpalota, Szentmihályi út",0,"Újpalota, Szentmihályi út / Újpalota, Szentmihályi út",2013-10-11,,,,100365
2250,P830,"Rákospalota, Székely Elek út",0,"Mexikói út M / Rákospalota, Székely Elek út",2013-10-11,2014-06-29,,,100366
2250,N024,Mexikói út M,1,"Mexikói út M / Rákospalota, Székely Elek út",2013-10-11,2014-06-29,,,100367
2260,W650,Óbudai-sziget,0,Nyugati pályaudvar M / Óbudai-sziget,2013-10-12,2014-06-06,,,100368
2260,W649,Nyugati pályaudvar M,1,Nyugati pályaudvar M / Óbudai-sziget,2013-10-12,2014-06-06,,,100369
2300,W493,"Megyer, Aquaworld",0,"Keleti pályaudvar M / Megyer, Aquaworld",2013-10-11,2013-12-08,,,100370
2300,W489,Keleti pályaudvar M,1,"Keleti pályaudvar M / Megyer, Aquaworld",2013-10-11,2013-12-08,,,100371
2310,G845,"Rákospalota, Széchenyi tér",0,"Örs vezér tere M+H / Rákospalota, Széchenyi tér",2013-10-11,2014-02-06,,,100372
2310,G844,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákospalota, Széchenyi tér",2013-10-11,2014-02-06,,,100373
2335,U552,Budatétény vasútállomás (Campona),0,Bosnyák tér / Budatétény vasútállomás (Campona),2013-10-11,,,,100374
2335,U554,Bosnyák tér,1,Bosnyák tér / Budatétény vasútállomás (Campona),2013-10-11,,,,100375
2370,V233,Jablonka út,0,Szentlélek tér H / Jablonka út,2013-10-11,,,,100376
2370,V234,Szentlélek tér H,1,Szentlélek tér H / Jablonka út,2013-10-11,,,,100377
2390,G567,Gazdagréti tér,0,Uránia / Gazdagréti tér,2013-10-11,2014-04-03,,,100378
2390,P700,Uránia,1,Uránia / Gazdagréti tér,2013-10-11,2014-04-10,,,100379
2400,W993,Budaörsi lakótelep,0,Móricz Zsigmond körtér / Budaörsi lakótelep,2013-10-12,,,,100380
2400,W997,Móricz Zsigmond körtér,1,Móricz Zsigmond körtér / Budaörsi lakótelep,2013-10-12,,,,100381
2405,R708,Budaörsi lakótelep,0,Móricz Zsigmond körtér / Budaörsi lakótelep,2013-10-11,2014-04-06,,,100382
2405,R709,Móricz Zsigmond körtér,1,Móricz Zsigmond körtér / Budaörsi lakótelep,2013-10-11,2014-04-06,,,100383
2430,V181,Pince köz,0,Békásmegyer H / Pince köz,2013-10-12,2014-04-04,,,100384
2440,G182,Budapesti út,0,Örs vezér tere M+H / Centenáriumi ltp.(Margit utca),2013-10-11,,,,100385
2440,G181,Örs vezér tere M+H,1,Örs vezér tere M+H / Centenáriumi ltp.(Margit utca),2013-10-11,2014-09-04,,,100386
2500,U807,Savoya Park,0,Újbuda-központ / Savoya Park,2013-10-11,2014-03-30,,,100387
2500,U808,Újbuda-központ,1,Újbuda-központ / Savoya Park,2013-10-11,2014-03-30,,,100388
2501,U814,Arany János utcai lakótelep,0,Savoya Park / Arany János utcai lakótelep,2013-10-11,,,,100389
2501,U815,Savoya Park,1,Savoya Park / Arany János utcai lakótelep,2013-10-11,,,,100390
2510,W954,Memento Park,0,"Budafok, Városház tér / Memento Park",2013-10-21,,,,100391
2510,W955,"Budafok, Városház tér",1,"Budafok, Városház tér / Memento Park",2013-10-21,2014-04-06,,,100392
2545,J486,Alacskai úti lakótelep,0,Népliget M / Alacskai úti lakótelep,2013-10-11,,,,100393
2545,M775,Népliget M,1,Népliget M / Alacskai úti lakótelep,2013-10-11,,,,100394
2570,2384,Hűvösvölgy,0,Hűvösvölgy / Hűvösvölgy,2013-10-11,,,,100395
2600,G394,Kocsis Sándor út,0,Batthyány tér M+H / Kocsis Sándor út,2013-10-11,2013-11-07,,,100396
2600,G395,Batthyány tér M+H,1,Batthyány tér M+H / Kocsis Sándor út,2013-10-11,2013-11-07,,,100397
2615,M024,"Rákoskeresztúr, városközpont",0,"Örs vezér tere M+H / Rákoskeresztúr, városközpont",2013-10-11,2013-11-21,,,100398
2615,M025,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoskeresztúr, városközpont",2013-10-11,2013-11-21,,,100399
2620,S248,Erzsébet körút,0,Kőbánya alsó vasútállomás / Erzsébet körút,2013-10-27,2013-10-29,,,100400
2620,S297,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Erzsébet körút,2013-10-27,2013-11-17,,,100401
2640,R313,"Solymár, PEMÜ",0,"Hűvösvölgy / Solymár, PEMÜ",2013-10-11,2014-02-06,,,100402
2640,R312,Hűvösvölgy,1,"Hűvösvölgy / Solymár, PEMÜ",2013-10-11,2014-02-06,,,100403
2660,G201,Ferihegy vasútállomás,0,Ferihegy vasútállomás / Pestszentimre vasútállomás (Vasút utca),2013-10-11,2013-11-03,,,100404
